Month,Product_Group,MARKET_SEGMENT,CUSTOMER_SEGMENT,PRIORITY,Total_Orders,Total_Met_Orders,Fill_Rate
01-09-2024,HR,OE_DOMESTIC,PRY,49.0,39928.0,39928.0,100.0
01-09-2024,HR,OE_DOMESTIC,STP,49.0,307355.0,306742.0,99.80055635990955
01-09-2024,HR,OE_DOMESTIC,STR,49.0,68107.0,67935.0,99.74745620861292
01-09-2024,HR,OE_EXPORTS,EMG,55.0,3210.0,3210.0,100.0
01-09-2024,HR,OE_EXPORTS,PRY,55.0,309.0,309.0,100.0
01-09-2024,HR,OE_EXPORTS,STP,55.0,38261.0,38261.0,100.0
01-09-2024,HR,RE_DOMESTIC,EMG,49.0,5068.0,5068.0,100.0
01-09-2024,HR,RE_DOMESTIC,FOC,49.0,12558.0,12558.0,100.0
01-09-2024,HR,RE_DOMESTIC,PRY,49.0,28062.0,28024.0,99.86458556054451
01-09-2024,HR,RE_DOMESTIC,STP,49.0,24574.0,24574.0,100.0
01-09-2024,HR,RE_DOMESTIC,STR,49.0,25171.0,24739.0,98.28373922370982
01-09-2024,HR,RE_EXPORTS,EMG,55.0,570.0,570.0,100.0
01-09-2024,HR,RE_EXPORTS,PRY,55.0,6471.0,6471.0,100.0
01-09-2024,HR,RE_EXPORTS,STP,55.0,5871.0,5871.0,100.0
01-09-2024,HR,SA_DOMESTIC,EMG,49.0,503.0,503.0,100.0
01-09-2024,HR,SA_DOMESTIC,FOC,49.0,604.0,604.0,100.0
01-09-2024,HR,SA_DOMESTIC,STP,49.0,8974.0,8974.0,100.0
01-09-2024,HR,SA_DOMESTIC,STR,49.0,1554.0,1554.0,100.0
01-09-2024,HRCTL,DE_DOMESTIC,EMG,49.0,22.0,22.0,100.0
01-09-2024,HRCTL,MS_DOMESTIC,EMG,49.0,286.0,286.0,100.0
01-09-2024,HRCTL,MS_DOMESTIC,FOC,49.0,316.0,316.0,100.0
01-09-2024,HRCTL,MS_DOMESTIC,PRY,49.0,4290.0,4290.0,100.0
01-09-2024,HRCTL,MS_DOMESTIC,STP,49.0,1464.0,1464.0,100.0
01-09-2024,HRCTL,MS_DOMESTIC,STR,49.0,883.0,883.0,100.0
01-09-2024,HRCTL,OE_DOMESTIC,EMG,49.0,4036.0,4001.0,99.13280475718534
01-09-2024,HRCTL,OE_DOMESTIC,FOC,49.0,1246.0,1246.0,100.0
01-09-2024,HRCTL,OE_DOMESTIC,PRY,49.0,7475.0,7375.0,98.66220735785953
01-09-2024,HRCTL,OE_DOMESTIC,STP,49.0,12054.0,12034.0,99.83407997345279
01-09-2024,HRCTL,OE_DOMESTIC,STR,49.0,11842.0,11764.0,99.34132747846648
01-09-2024,HRCTL,OE_EXPORTS,EMG,55.0,72.0,72.0,100.0
01-09-2024,HRCTL,OE_EXPORTS,STP,55.0,2057.0,2057.0,100.0
01-09-2024,HRCTL,RE_DOMESTIC,EMG,49.0,141.0,141.0,100.0
01-09-2024,HRCTL,RE_DOMESTIC,FOC,49.0,3645.0,3645.0,100.0
01-09-2024,HRCTL,RE_DOMESTIC,PRY,49.0,4074.0,4074.0,100.0
01-09-2024,HRCTL,RE_DOMESTIC,STP,49.0,2668.0,2668.0,100.0
01-09-2024,HRCTL,RE_DOMESTIC,STR,49.0,4058.0,4058.0,100.0
01-09-2024,HRCTL,RE_EXPORTS,PRY,55.0,372.0,372.0,100.0
01-09-2024,HRCTL,SA_DOMESTIC,EMG,49.0,55.0,55.0,100.0
01-09-2024,HRCTL,SA_DOMESTIC,FOC,49.0,201.0,201.0,100.0
01-09-2024,HRCTL,SA_DOMESTIC,STP,49.0,4365.0,4365.0,100.0
01-09-2024,HRCTL,SA_DOMESTIC,STR,49.0,3250.0,3250.0,100.0
01-09-2024,HRGI,MS_DOMESTIC,EMG,47.0,82.0,82.0,100.0
01-09-2024,HRGI,MS_DOMESTIC,FOC,47.0,22.0,22.0,100.0
01-09-2024,HRGI,MS_DOMESTIC,PRY,47.0,30.0,30.0,100.0
01-09-2024,HRGI,MS_DOMESTIC,STP,47.0,20.0,20.0,100.0
01-09-2024,HRGI,MS_DOMESTIC,STR,47.0,102.0,102.0,100.0
01-09-2024,HRGI,OE_DOMESTIC,EMG,47.0,568.0,568.0,100.0
01-09-2024,HRGI,OE_DOMESTIC,FOC,47.0,290.0,290.0,100.0
01-09-2024,HRGI,OE_DOMESTIC,PRY,47.0,156.0,156.0,100.0
01-09-2024,HRGI,OE_DOMESTIC,STP,47.0,4483.0,4414.0,98.46085210796342
01-09-2024,HRGI,OE_DOMESTIC,STR,47.0,2650.0,2448.0,92.37735849056604
01-09-2024,HRGI,RE_DOMESTIC,EMG,47.0,143.0,143.0,100.0
01-09-2024,HRGI,RE_DOMESTIC,FOC,47.0,56.0,56.0,100.0
01-09-2024,HRGI,RE_DOMESTIC,PRY,47.0,1354.0,1354.0,100.0
01-09-2024,HRGI,RE_DOMESTIC,STP,47.0,22.0,22.0,100.0
01-09-2024,HRGI,RE_DOMESTIC,STR,47.0,3658.0,3658.0,100.0
01-09-2024,HRPO,DE_DOMESTIC,STR,48.0,59.0,59.0,100.0
01-09-2024,HRPO,MS_DOMESTIC,EMG,48.0,52.0,47.0,90.38461538461539
01-09-2024,HRPO,MS_DOMESTIC,FOC,48.0,15.0,15.0,100.0
01-09-2024,HRPO,MS_DOMESTIC,PRY,48.0,255.0,234.0,91.76470588235294
01-09-2024,HRPO,MS_DOMESTIC,STP,48.0,2606.0,2393.0,91.82655410590944
01-09-2024,HRPO,MS_DOMESTIC,STR,48.0,1866.0,1782.0,95.4983922829582
01-09-2024,HRPO,OE_DOMESTIC,EMG,48.0,380.0,380.0,100.0
01-09-2024,HRPO,OE_DOMESTIC,FOC,48.0,37.0,37.0,100.0
01-09-2024,HRPO,OE_DOMESTIC,PRY,48.0,364.0,330.0,90.65934065934066
01-09-2024,HRPO,OE_DOMESTIC,STP,48.0,9378.0,8575.0,91.43740669652378
01-09-2024,HRPO,OE_DOMESTIC,STR,48.0,7837.0,7613.0,97.14176342988388
01-09-2024,HRPO,OE_EXPORTS,EMG,54.0,38.0,38.0,100.0
01-09-2024,HRPO,OE_EXPORTS,PRY,54.0,699.0,699.0,100.0
01-09-2024,HRPO,OE_EXPORTS,STP,54.0,5773.0,5773.0,100.0
01-09-2024,HRPO,OE_EXPORTS,STR,54.0,114.0,114.0,100.0
01-09-2024,HRPO,RE_DOMESTIC,EMG,48.0,118.0,110.0,93.22033898305084
01-09-2024,HRPO,RE_DOMESTIC,FOC,48.0,3524.0,3443.0,97.70147559591373
01-09-2024,HRPO,RE_DOMESTIC,PRY,48.0,10448.0,10020.0,95.90352220520674
01-09-2024,HRPO,RE_DOMESTIC,STP,48.0,2838.0,2793.0,98.41437632135307
01-09-2024,HRPO,RE_DOMESTIC,STR,48.0,6838.0,6587.0,96.32933606317636
01-09-2024,HRPO,RE_EXPORTS,PRY,54.0,2097.0,2078.0,99.09394372913685
01-09-2024,HRPO,RE_EXPORTS,STP,54.0,1468.0,1449.0,98.70572207084469
01-09-2024,HRPO,SA_DOMESTIC,EMG,48.0,621.0,621.0,100.0
01-09-2024,HRPO,SA_DOMESTIC,FOC,48.0,907.0,907.0,100.0
01-09-2024,HRPO,SA_DOMESTIC,PRY,48.0,3549.0,3175.0,89.46182023105101
01-09-2024,HRPO,SA_DOMESTIC,STP,48.0,24026.0,22591.0,94.02730375426621
01-09-2024,HRPO,SA_DOMESTIC,STR,48.0,14756.0,13816.0,93.62970994849553
01-09-2024,HTLPF,OE_DOMESTIC,STP,46.0,999.0,999.0,100.0
01-09-2024,HTPRB_BLM,MS_DOMESTIC,STR,46.0,86.0,86.0,100.0
01-09-2024,HTPRB_BLM,OE_DOMESTIC,EMG,46.0,125.0,125.0,100.0
01-09-2024,HTPRB_BLM,RE_DOMESTIC,PRY,46.0,5.0,5.0,100.0
01-09-2024,HTPRB_BLM,SA_DOMESTIC,FOC,46.0,55.0,55.0,100.0
01-09-2024,HTPRB_BLM,SA_DOMESTIC,STP,46.0,228.0,228.0,100.0
01-09-2024,HTPRB_BLM,SA_DOMESTIC,STR,46.0,30.0,30.0,100.0
01-09-2024,HTPRB_BRM,OE_DOMESTIC,EMG,46.0,8.0,8.0,100.0
01-09-2024,HTPRB_BRM,OE_DOMESTIC,FOC,46.0,34.0,34.0,100.0
01-09-2024,HTPRB_BRM,SA_DOMESTIC,FOC,46.0,134.0,134.0,100.0
01-09-2024,HTPRB_BRM,SA_DOMESTIC,STP,40.0,108.0,108.0,100.0
01-09-2024,HTPRB_BRM,SA_DOMESTIC,STP,46.0,184.0,184.0,100.0
01-09-2024,HTPRB_BRM,SA_DOMESTIC,STR,46.0,33.0,33.0,100.0
01-09-2024,HTWRC,MS_DOMESTIC,EMG,46.0,13.0,9.0,69.23076923076923
01-09-2024,HTWRC,MS_DOMESTIC,STP,46.0,14.0,10.0,71.42857142857143
01-09-2024,HTWRC,MS_DOMESTIC,STR,46.0,875.0,764.0,87.31428571428572
01-09-2024,HTWRC,OE_DOMESTIC,EMG,46.0,4.0,4.0,100.0
01-09-2024,HTWRC,OE_DOMESTIC,PRY,46.0,26.0,18.0,69.23076923076923
01-09-2024,HTWRC,OE_DOMESTIC,STP,46.0,189.0,132.0,69.84126984126983
01-09-2024,HTWRC,OE_DOMESTIC,STR,46.0,753.0,657.0,87.25099601593625
01-09-2024,HTWRC,RE_DOMESTIC,PRY,46.0,65.0,56.0,86.15384615384616
01-09-2024,HTWRC,SA_DOMESTIC,EMG,46.0,150.0,140.0,93.33333333333333
01-09-2024,HTWRC,SA_DOMESTIC,STR,46.0,233.0,233.0,100.0
01-09-2024,LPF,OE_DOMESTIC,EMG,48.0,10.0,10.0,100.0
01-09-2024,LPF,OE_DOMESTIC,STP,48.0,1560.0,1560.0,100.0
01-09-2024,LPF,OE_DOMESTIC,STR,48.0,609.0,609.0,100.0
01-09-2024,LPF,SA_DOMESTIC,EMG,48.0,103.0,103.0,100.0
01-09-2024,LPF,SA_DOMESTIC,STP,48.0,1911.0,1911.0,100.0
01-09-2024,LRPC,DE_DOMESTIC,STP,50.0,30.0,30.0,100.0
01-09-2024,LRPC,OE_DOMESTIC,EMG,50.0,1450.0,1450.0,100.0
01-09-2024,LRPC,OE_DOMESTIC,FOC,50.0,806.0,806.0,100.0
01-09-2024,LRPC,OE_DOMESTIC,PRY,50.0,476.0,476.0,100.0
01-09-2024,LRPC,OE_DOMESTIC,STP,50.0,5149.0,5149.0,100.0
01-09-2024,LRPC,OE_DOMESTIC,STR,50.0,1243.0,1243.0,100.0
01-09-2024,LRPC,RE_DOMESTIC,FOC,50.0,42.0,42.0,100.0
01-09-2024,NOFP,MS_DOMESTIC,PRY,46.0,322.0,322.0,100.0
01-09-2024,NOFP,MS_DOMESTIC,STR,46.0,4299.0,4192.0,97.51104908118167
01-09-2024,NOFP,OE_DOMESTIC,EMG,46.0,131.0,131.0,100.0
01-09-2024,NOFP,OE_DOMESTIC,FOC,46.0,168.0,168.0,100.0
01-09-2024,NOFP,OE_DOMESTIC,PRY,46.0,633.0,624.0,98.5781990521327
01-09-2024,NOFP,OE_DOMESTIC,STP,46.0,3711.0,3664.0,98.7334950148208
01-09-2024,NOFP,OE_DOMESTIC,STR,46.0,5088.0,4809.0,94.51650943396226
01-09-2024,NOSP,OE_DOMESTIC,EMG,51.0,86.0,77.0,89.53488372093024
01-09-2024,NOSP,OE_DOMESTIC,PRY,51.0,17.0,17.0,100.0
01-09-2024,NOSP,OE_DOMESTIC,STP,45.0,472.0,0.0,0.0
01-09-2024,NOSP,OE_DOMESTIC,STP,51.0,1498.0,425.0,28.371161548731642
01-09-2024,NOSP,OE_DOMESTIC,STR,51.0,116.0,116.0,100.0
01-09-2024,NOSP,SA_DOMESTIC,STP,51.0,2566.0,2138.0,83.3203429462198
01-09-2024,PPGI,MS_DOMESTIC,EMG,46.0,33.0,33.0,100.0
01-09-2024,PPGI,MS_DOMESTIC,FOC,46.0,8.0,8.0,100.0
01-09-2024,PPGI,OE_DOMESTIC,EMG,46.0,736.0,714.0,97.01086956521739
01-09-2024,PPGI,OE_DOMESTIC,FOC,40.0,5.0,5.0,100.0
01-09-2024,PPGI,OE_DOMESTIC,FOC,46.0,308.0,308.0,100.0
01-09-2024,PPGI,OE_DOMESTIC,PRY,46.0,176.0,176.0,100.0
01-09-2024,PPGI,OE_DOMESTIC,STP,40.0,4452.0,4402.0,98.87690925426774
01-09-2024,PPGI,OE_DOMESTIC,STP,46.0,3447.0,3353.0,97.27299100667247
01-09-2024,PPGI,OE_DOMESTIC,STR,40.0,47.0,47.0,100.0
01-09-2024,PPGI,OE_DOMESTIC,STR,46.0,2060.0,2030.0,98.54368932038835
01-09-2024,PPGI,OE_EXPORTS,EMG,52.0,34.0,34.0,100.0
01-09-2024,PPGI,OE_EXPORTS,STP,52.0,1379.0,1347.0,97.67947788252357
01-09-2024,PPGI,RE_DOMESTIC,EMG,46.0,991.0,974.0,98.284561049445
01-09-2024,PPGI,RE_DOMESTIC,FOC,46.0,402.0,402.0,100.0
01-09-2024,PPGI,RE_DOMESTIC,PRY,46.0,3588.0,3563.0,99.30323299888516
01-09-2024,PPGI,RE_DOMESTIC,STP,46.0,1.0,0.0,0.0
01-09-2024,PPGI,RE_DOMESTIC,STR,46.0,6852.0,6835.0,99.75189725627554
01-09-2024,PPGI,RE_EXPORTS,EMG,52.0,1.0,1.0,100.0
01-09-2024,PPGI,RE_EXPORTS,PRY,52.0,788.0,788.0,100.0
01-09-2024,PPGI,RE_EXPORTS,STP,52.0,73.0,73.0,100.0
01-09-2024,PPGL,DE_DOMESTIC,EMG,46.0,9.0,9.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,EMG,46.0,484.0,484.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,FOC,46.0,296.0,296.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,PRY,40.0,25.0,25.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,PRY,46.0,388.0,388.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,STP,46.0,82.0,82.0,100.0
01-09-2024,PPGL,MS_DOMESTIC,STR,46.0,2630.0,2630.0,100.0
01-09-2024,PPGL,OE_DOMESTIC,EMG,46.0,5290.0,5289.0,99.98109640831758
01-09-2024,PPGL,OE_DOMESTIC,FOC,46.0,1232.0,1206.0,97.8896103896104
01-09-2024,PPGL,OE_DOMESTIC,PRY,46.0,2118.0,2118.0,100.0
01-09-2024,PPGL,OE_DOMESTIC,STP,40.0,40.0,40.0,100.0
01-09-2024,PPGL,OE_DOMESTIC,STP,46.0,3686.0,3686.0,100.0
01-09-2024,PPGL,OE_DOMESTIC,STR,46.0,6114.0,6114.0,100.0
01-09-2024,PPGL,OE_EXPORTS,EMG,52.0,180.0,180.0,100.0
01-09-2024,PPGL,OE_EXPORTS,STP,39.0,20.0,20.0,100.0
01-09-2024,PPGL,OE_EXPORTS,STP,52.0,18856.0,18856.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,EMG,46.0,4264.0,4264.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,FOC,40.0,550.0,550.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,FOC,46.0,5645.0,5645.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,PRY,40.0,46.0,46.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,PRY,46.0,4401.0,4401.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,STP,46.0,2740.0,2740.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,STR,40.0,2140.0,2140.0,100.0
01-09-2024,PPGL,RE_DOMESTIC,STR,46.0,18120.0,18120.0,100.0
01-09-2024,PPGL,RE_EXPORTS,EMG,52.0,51.0,51.0,100.0
01-09-2024,PPGL,RE_EXPORTS,PRY,52.0,2010.0,2010.0,100.0
01-09-2024,PPGL,RE_EXPORTS,STP,52.0,471.0,471.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,EMG,42.0,51.0,51.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,EMG,48.0,136.0,136.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,FOC,48.0,231.0,231.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,STP,42.0,15.0,15.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,STP,48.0,930.0,930.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,STR,42.0,10.0,10.0,100.0
01-09-2024,PRB_BLM,MS_DOMESTIC,STR,48.0,271.0,271.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,EMG,48.0,642.0,642.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,FOC,48.0,2.0,2.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,PRY,48.0,213.0,213.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,STP,42.0,1985.0,1985.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,STP,48.0,2062.0,2062.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,STR,42.0,300.0,300.0,100.0
01-09-2024,PRB_BLM,OE_DOMESTIC,STR,48.0,848.0,848.0,100.0
01-09-2024,PRB_BLM,OE_EXPORTS,STP,39.0,1200.0,1200.0,100.0
01-09-2024,PRB_BLM,OE_EXPORTS,STP,54.0,633.0,628.0,99.21011058451816
01-09-2024,PRB_BLM,RE_DOMESTIC,EMG,42.0,160.0,160.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,EMG,48.0,430.0,430.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,FOC,42.0,191.0,191.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,FOC,48.0,3535.0,3535.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,PRY,42.0,125.0,125.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,PRY,48.0,1301.0,1301.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,STP,42.0,15.0,15.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,STP,48.0,216.0,216.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,STR,42.0,19.0,19.0,100.0
01-09-2024,PRB_BLM,RE_DOMESTIC,STR,48.0,1300.0,1300.0,100.0
01-09-2024,PRB_BLM,RE_EXPORTS,PRY,54.0,55.0,55.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,EMG,48.0,226.0,226.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,FOC,48.0,345.0,345.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,PRY,48.0,134.0,134.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,STP,42.0,1001.0,1001.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,STP,48.0,7956.0,7944.0,99.84917043740573
01-09-2024,PRB_BLM,SA_DOMESTIC,STR,42.0,158.0,158.0,100.0
01-09-2024,PRB_BLM,SA_DOMESTIC,STR,48.0,296.0,296.0,100.0
01-09-2024,PRB_BRM,MS_DOMESTIC,EMG,48.0,42.0,42.0,100.0
01-09-2024,PRB_BRM,MS_DOMESTIC,FOC,48.0,82.0,82.0,100.0
01-09-2024,PRB_BRM,MS_DOMESTIC,PRY,48.0,296.0,296.0,100.0
01-09-2024,PRB_BRM,MS_DOMESTIC,STP,48.0,740.0,740.0,100.0
01-09-2024,PRB_BRM,MS_DOMESTIC,STR,48.0,730.0,726.0,99.45205479452055
01-09-2024,PRB_BRM,OE_DOMESTIC,EMG,48.0,1017.0,1017.0,100.0
01-09-2024,PRB_BRM,OE_DOMESTIC,FOC,48.0,766.0,766.0,100.0
01-09-2024,PRB_BRM,OE_DOMESTIC,PRY,48.0,1308.0,1308.0,100.0
01-09-2024,PRB_BRM,OE_DOMESTIC,STP,48.0,2354.0,2354.0,100.0
01-09-2024,PRB_BRM,OE_DOMESTIC,STR,48.0,2036.0,2036.0,100.0
01-09-2024,PRB_BRM,OE_EXPORTS,STP,54.0,421.0,421.0,100.0
01-09-2024,PRB_BRM,RE_DOMESTIC,EMG,48.0,267.0,267.0,100.0
01-09-2024,PRB_BRM,RE_DOMESTIC,FOC,48.0,177.0,177.0,100.0
01-09-2024,PRB_BRM,RE_DOMESTIC,PRY,48.0,1328.0,1328.0,100.0
01-09-2024,PRB_BRM,RE_DOMESTIC,STP,48.0,26.0,26.0,100.0
01-09-2024,PRB_BRM,RE_DOMESTIC,STR,48.0,594.0,594.0,100.0
01-09-2024,PRB_BRM,RE_EXPORTS,PRY,54.0,4.0,4.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,EMG,48.0,221.0,221.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,FOC,48.0,509.0,509.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,PRY,48.0,954.0,954.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,STP,48.0,4727.0,4727.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,STR,42.0,616.0,616.0,100.0
01-09-2024,PRB_BRM,SA_DOMESTIC,STR,48.0,2247.0,2247.0,100.0
01-09-2024,RCS,MS_DOMESTIC,STP,48.0,67.0,67.0,100.0
01-09-2024,RCS,MS_DOMESTIC,STR,48.0,30.0,30.0,100.0
01-09-2024,RCS,OE_DOMESTIC,EMG,48.0,44.0,44.0,100.0
01-09-2024,RCS,OE_DOMESTIC,STR,42.0,540.0,540.0,100.0
01-09-2024,RCS,OE_DOMESTIC,STR,48.0,227.0,227.0,100.0
01-09-2024,RCS,RE_DOMESTIC,EMG,42.0,27.0,27.0,100.0
01-09-2024,RCS,RE_DOMESTIC,EMG,48.0,145.0,145.0,100.0
01-09-2024,RCS,RE_DOMESTIC,FOC,42.0,50.0,50.0,100.0
01-09-2024,RCS,RE_DOMESTIC,FOC,48.0,265.0,265.0,100.0
01-09-2024,RCS,RE_DOMESTIC,PRY,48.0,246.0,246.0,100.0
01-09-2024,RCS,RE_DOMESTIC,STP,48.0,298.0,298.0,100.0
01-09-2024,RCS,RE_DOMESTIC,STR,48.0,236.0,236.0,100.0
01-09-2024,RCS,SA_DOMESTIC,FOC,48.0,17.0,17.0,100.0
01-09-2024,RCS,SA_DOMESTIC,PRY,48.0,17.0,17.0,100.0
01-09-2024,RCS,SA_DOMESTIC,STP,42.0,852.0,852.0,100.0
01-09-2024,RCS,SA_DOMESTIC,STP,48.0,5658.0,5658.0,100.0
01-09-2024,SLAB,OE_DOMESTIC,EMG,51.0,659.0,479.0,72.68588770864946
01-09-2024,SLAB,OE_DOMESTIC,STP,51.0,4388.0,1113.0,25.364630811303556
01-09-2024,SLAB,OE_DOMESTIC,STR,51.0,7276.0,6188.0,85.04672897196261
01-09-2024,TFS,MS_DOMESTIC,EMG,46.0,183.0,183.0,100.0
01-09-2024,TFS,OE_DOMESTIC,EMG,46.0,197.0,197.0,100.0
01-09-2024,TFS,OE_DOMESTIC,FOC,46.0,95.0,95.0,100.0
01-09-2024,TFS,OE_DOMESTIC,PRY,46.0,160.0,160.0,100.0
01-09-2024,TFS,OE_DOMESTIC,STR,46.0,126.0,126.0,100.0
01-09-2024,TFS,OE_EXPORTS,STP,52.0,26.0,0.0,0.0
01-09-2024,TIN,DE_DOMESTIC,EMG,47.0,4.0,3.0,75.0
01-09-2024,TIN,MS_DOMESTIC,EMG,41.0,303.0,303.0,100.0
01-09-2024,TIN,MS_DOMESTIC,EMG,47.0,1046.0,334.0,31.931166347992352
01-09-2024,TIN,MS_DOMESTIC,FOC,41.0,408.0,408.0,100.0
01-09-2024,TIN,MS_DOMESTIC,FOC,47.0,1552.0,1361.0,87.69329896907216
01-09-2024,TIN,MS_DOMESTIC,PRY,41.0,9.0,9.0,100.0
01-09-2024,TIN,MS_DOMESTIC,PRY,47.0,1949.0,1213.0,62.23704463827604
01-09-2024,TIN,MS_DOMESTIC,STR,47.0,768.0,565.0,73.56770833333334
01-09-2024,TIN,OE_DOMESTIC,EMG,41.0,287.0,287.0,100.0
01-09-2024,TIN,OE_DOMESTIC,EMG,47.0,3133.0,1431.0,45.675071816150655
01-09-2024,TIN,OE_DOMESTIC,FOC,41.0,381.0,381.0,100.0
01-09-2024,TIN,OE_DOMESTIC,FOC,47.0,4911.0,3356.0,68.33638770107922
01-09-2024,TIN,OE_DOMESTIC,PRY,47.0,2535.0,1730.0,68.24457593688363
01-09-2024,TIN,OE_DOMESTIC,STP,41.0,72.0,72.0,100.0
01-09-2024,TIN,OE_DOMESTIC,STP,47.0,6847.0,5161.0,75.37607711406456
01-09-2024,TIN,OE_DOMESTIC,STR,41.0,371.0,306.0,82.47978436657682
01-09-2024,TIN,OE_DOMESTIC,STR,47.0,10333.0,6724.0,65.07306687312494
01-09-2024,TIN,OE_EXPORTS,EMG,53.0,269.0,42.0,15.613382899628252
01-09-2024,TIN,OE_EXPORTS,PRY,39.0,200.0,200.0,100.0
01-09-2024,TIN,OE_EXPORTS,STP,39.0,41.0,41.0,100.0
01-09-2024,TIN,OE_EXPORTS,STP,53.0,8173.0,48.0,0.587299645173131
01-09-2024,TIN,RE_EXPORTS,EMG,53.0,26.0,0.0,0.0
01-09-2024,TIN,RE_EXPORTS,PRY,53.0,983.0,24.0,2.441505595116989
01-09-2024,TMBP,MS_DOMESTIC,EMG,42.0,18.0,18.0,100.0
01-09-2024,TMBP,MS_DOMESTIC,EMG,48.0,22.0,22.0,100.0
01-09-2024,TMBP,MS_DOMESTIC,PRY,48.0,208.0,208.0,100.0
01-09-2024,TMBP,MS_DOMESTIC,STR,48.0,8.0,8.0,100.0
01-09-2024,TMBP,OE_DOMESTIC,EMG,48.0,8.0,8.0,100.0
01-09-2024,TMBP,OE_DOMESTIC,FOC,48.0,145.0,145.0,100.0
01-09-2024,TMBP,OE_DOMESTIC,PRY,42.0,6.0,6.0,100.0
01-09-2024,TMBP,OE_DOMESTIC,PRY,48.0,92.0,92.0,100.0
01-09-2024,TMBP,OE_DOMESTIC,STR,48.0,171.0,171.0,100.0
01-09-2024,TMT,DE_DOMESTIC,EMG,50.0,361.0,361.0,100.0
01-09-2024,TMT,DE_DOMESTIC,FOC,50.0,668.0,668.0,100.0
01-09-2024,TMT,DE_DOMESTIC,STP,50.0,2497.0,2497.0,100.0
01-09-2024,TMT,MS_DOMESTIC,PRY,50.0,119.0,119.0,100.0
01-09-2024,TMT,MS_DOMESTIC,STP,50.0,1254.0,1254.0,100.0
01-09-2024,TMT,MS_DOMESTIC,STR,50.0,23.0,23.0,100.0
01-09-2024,TMT,OE_DOMESTIC,EMG,50.0,27809.0,27809.0,100.0
01-09-2024,TMT,OE_DOMESTIC,FOC,50.0,4262.0,4262.0,100.0
01-09-2024,TMT,OE_DOMESTIC,PRY,50.0,16004.0,15906.0,99.38765308672832
01-09-2024,TMT,OE_DOMESTIC,STP,50.0,82559.0,82153.0,99.50823047759783
01-09-2024,TMT,OE_DOMESTIC,STR,50.0,16496.0,16496.0,100.0
01-09-2024,TMT,RE_DOMESTIC,EMG,50.0,1827.0,1827.0,100.0
01-09-2024,TMT,RE_DOMESTIC,FOC,50.0,11257.0,11257.0,100.0
01-09-2024,TMT,RE_DOMESTIC,PRY,50.0,67580.0,67580.0,100.0
01-09-2024,TMT,RE_DOMESTIC,STP,50.0,20330.0,20330.0,100.0
01-09-2024,TMT,RE_DOMESTIC,STR,50.0,21946.0,21946.0,100.0
01-09-2024,TMT-CF,MS_DOMESTIC,STP,50.0,112.0,112.0,100.0
01-09-2024,TMT-CF,OE_DOMESTIC,EMG,50.0,95.0,95.0,100.0
01-09-2024,TMT-CF,OE_DOMESTIC,PRY,50.0,401.0,401.0,100.0
01-09-2024,TMT-CF,OE_DOMESTIC,STP,50.0,7282.0,7282.0,100.0
